"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AL512380.2",0.300155257309102,1.43179061358736,0.009,0.005,1
"EYA1",0.300155257309102,1.4830935757125,0.009,0.005,1
"DCUN1D1",0.300216500364105,0.292107279824964,0.315,0.305,1
"ASPRV1",0.300421260765916,1.43741886302118,0.009,0.005,1
"ZNF285",0.300444328944143,-1.06618787511127,0.009,0.014,1
"FBXO42",0.300503473247504,0.197055649196392,0.452,0.448,1
"AKT2",0.300612971284984,-0.138498465525778,0.168,0.184,1
"IDH3A",0.300716438402452,-0.214290035539246,0.08,0.093,1
"TM9SF4",0.300839839301953,-0.080089560610319,0.224,0.245,1
"AC104653.1",0.300953738909369,0.941187527571469,0.009,0.005,1
"STARD4-AS1",0.300953738909369,0.97901609686334,0.009,0.005,1
"AL158166.2",0.300953738909369,1.07517349170039,0.009,0.005,1
"AL110292.1",0.300953738909369,1.78948223517677,0.009,0.005,1
"TXNDC12",0.300973590815573,-0.285854379650355,0.093,0.107,1
"TRNAU1AP",0.301058177057847,0.335641488443568,0.197,0.181,1
"EVI2A",0.301199092521665,0.24390882442045,0.249,0.28,1
"FRAS1",0.301220213608317,1.35557882441615,0.009,0.005,1
"LMO3",0.301312512443978,1.65227883434627,0.022,0.016,1
"GALNT17",0.301468543399188,0.244080499061423,0.018,0.013,1
"AC018754.1",0.301486845400124,0.79822085220506,0.009,0.005,1
"THY1",0.301486845400124,0.899738556369248,0.009,0.005,1
"NFIB",0.301530269966784,0.58238324328634,0.161,0.149,1
"GNPDA2",0.301569141731302,-0.081178486724153,0.067,0.08,1
"SCART1",0.301676140102198,-0.981090092011039,0.009,0.014,1
"AL450998.3",0.301881768367205,-0.122025502310745,0.009,0.014,1
"MIR4453HG",0.301881768367205,-1.06776019479954,0.009,0.014,1
"AC108449.2",0.302020580285848,0.622156133363582,0.009,0.005,1
"JHY",0.302058844962389,1.14473007046584,0.019,0.014,1
"MTFMT",0.302076059258992,0.0940479018396456,0.106,0.121,1
"LINC01664",0.302287683391288,0.421542206458061,0.009,0.005,1
"TRIM9",0.302373216670064,0.281873529059986,0.083,0.098,1
"SLFNL1",0.302499212767363,-0.726011752720381,0.009,0.014,1
"AC004112.1",0.302572261244693,1.13264512545476,0.019,0.014,1
"SLX4IP",0.302687667213575,0.0648852988070797,0.333,0.369,1
"CCDC106",0.302705214110998,-0.627656527612642,0.009,0.014,1
"DLG3",0.302705214110998,-0.520669499300316,0.009,0.014,1
"SEC14L5",0.302723573868068,-0.154058073335063,0.106,0.121,1
"AP000317.1",0.302805095233921,1.04586300857986,0.021,0.015,1
"SCN1A-AS1",0.302822360955388,0.0772394427573477,0.009,0.005,1
"IQCN",0.3029269868632,-0.665034919054783,0.015,0.021,1
"FAM156A",0.303160051472973,-0.074700953380356,0.043,0.053,1
"ZBTB22",0.303357667026714,-0.73317253294536,0.009,0.005,1
"DLGAP1-AS1",0.303464883542914,-0.568140415812416,0.037,0.046,1
"DDX25",0.303530152269655,-0.357546829005658,0.009,0.014,1
"ZNF141",0.303562624313844,0.130425732426473,0.261,0.289,1
"AL606491.1",0.303625555765815,0.519260139313666,0.009,0.005,1
"DHRSX",0.303656389067849,0.128851583217956,0.436,0.425,1
"GOLGA6L4",0.303736620017369,-0.610260019321383,0.009,0.014,1
"AC011511.2",0.303736620017369,-0.586457032038758,0.009,0.014,1
"SGSM2",0.303924596504704,-0.0188602277144683,0.109,0.124,1
"ZNF619",0.304060535092264,-0.479057593446833,0.015,0.021,1
"SERTAD4",0.304149835378801,-0.641484180708814,0.009,0.014,1
"AL391335.1",0.304161804676483,0.442268322833822,0.009,0.005,1
"AC244636.3",0.304161804676483,0.288422028504169,0.009,0.005,1
"TAF15",0.304308430056648,0.124090016971934,0.529,0.52,1
"PTPRC",0.304342622516797,0.112264288831266,0.789,0.841,1
"AP003486.1",0.304465528848761,-0.500268711776461,0.018,0.025,1
"AC107068.2",0.304547472421542,-0.990917092154437,0.012,0.017,1
"ARHGEF19",0.304563423909939,-0.735790057710151,0.009,0.014,1
"PTRHD1",0.304563423909939,-0.176027405393524,0.009,0.014,1
"MIGA2",0.304655432780824,0.334855395298978,0.087,0.074,1
"NAT8L",0.304772637397637,-0.611502876341785,0.031,0.04,1
"LIMD1-AS1",0.304967356697446,-0.26733355980826,0.009,0.005,1
"MBOAT2",0.305024983407194,0.210064532057272,0.149,0.172,1
"MRPS2",0.305060924839833,-0.14251347301431,0.018,0.025,1
"AC022973.4",0.305196897056441,-0.675108593676572,0.015,0.021,1
"PAM16",0.305202784783432,-0.389186515152989,0.083,0.096,1
"AL080250.1",0.305220716706185,-0.452713788775175,0.026,0.034,1
"ERI3",0.305327375885276,0.0881635515246535,0.29,0.318,1
"PLEKHF1",0.305391720551003,-1.05059277128899,0.009,0.014,1
"STK32B",0.305445020828766,0.116206746160395,0.353,0.391,1
"PMFBP1",0.305474138857486,-0.440716564229113,0.044,0.054,1
"AL445213.2",0.305542322010756,0.169860984996712,0.018,0.013,1
"GON7",0.305684770763603,-0.322323871613415,0.015,0.021,1
"AC005498.3",0.305725844459578,-0.563122722097744,0.023,0.03,1
"NBPF19",0.305747289827346,-0.240521150481431,0.082,0.096,1
"LRRTM2",0.305770513075857,0.397554068983651,0.03,0.039,1
"TTC21A",0.305772811759189,-0.420495831323852,0.039,0.048,1
"RWDD2A",0.305812815493631,-1.28303317887268,0.012,0.017,1
"EXOC5",0.306171014383937,0.0439614684653355,0.284,0.306,1
"SUZ12",0.306192635234496,-0.0200568661280063,0.297,0.323,1
"TARS2",0.306235715640911,-0.0685769758938237,0.038,0.048,1
"MVK",0.306245314969753,-0.407557464462315,0.035,0.044,1
"EARS2",0.306305177918193,-0.460239814901612,0.04,0.049,1
"LILRB3",0.306315111994396,-0.44505629317282,0.074,0.086,1
"ASB7",0.306381698511727,0.382810865906625,0.119,0.105,1
"TMEM236",0.306499042289052,-0.363254470880677,0.015,0.021,1
"DHX9",0.306700814886491,-0.0138860041419457,0.348,0.372,1
"AC010884.1",0.306813627319061,1.09327759354656,0.021,0.015,1
"LSM11",0.306814766773724,-0.654125442522785,0.023,0.03,1
"TMEM8B",0.306876889050006,-0.507995544837367,0.027,0.035,1
"AC137770.1",0.307081639586079,0.0678082932331634,0.012,0.017,1
"AC109322.2",0.307263184360708,-0.960005727196931,0.012,0.017,1
"AC036176.1",0.307315922009675,-0.971255333739267,0.019,0.026,1
"GLRB",0.307468993783759,0.101201049282992,0.009,0.014,1
"COQ7",0.307658143556541,-0.0849977402212585,0.036,0.045,1
"AC009951.6",0.307808240565283,-0.179565481087455,0.012,0.017,1
"AC064829.1",0.307821227815763,0.268329772198649,0.021,0.015,1
"RBM15",0.307831724399681,-0.117705550714144,0.087,0.1,1
"SNHG11",0.307990073980467,-0.906475848888752,0.012,0.017,1
