"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ITGAL",1.39202436330182e-273,-1.0481160818699,0.194,0.332,4.0517653142626e-269
"ITSN2",1.85756703490306e-271,0.477972375679305,0.789,0.695,5.40682036849235e-267
"DOC2A",3.1812399175857e-271,1.24770249187125,0.212,0.1,9.25963502811669e-267
"DDX58",4.22097066562992e-271,-1.18027697182075,0.17,0.3,1.2285979316449e-266
"CTSB",5.76683541695169e-271,0.515241515212066,0.825,0.756,1.67855278481213e-266
"PCED1B",5.92345913484401e-270,-0.719597636439446,0.324,0.474,1.72414125037905e-265
"AP001011.1",6.74770538846932e-270,-1.35048783622179,0.129,0.249,1.96405460742176e-265
"SMURF1",2.76813833311906e-269,-0.593806916098602,0.427,0.574,8.05722024620966e-265
"MCU",5.23989709059899e-269,1.45637504009182,0.368,0.245,1.52517684616065e-264
"EIF4G3",6.46693252647337e-269,-0.355131054037964,0.838,0.879,1.8823300504806e-264
"CPA6",2.36249876240935e-268,-0.685218563040473,0.213,0.363,6.87652514774488e-264
"HIST1H2BH",1.60613112872614e-267,-2.32747252482816,0.03,0.111,4.67496587638317e-263
"PAK1",6.12438328767415e-267,-0.704481825295022,0.362,0.505,1.78262424354331e-262
"SRGAP2-AS1",4.73183290018875e-266,-0.910811776838475,0.235,0.374,1.37729460225794e-261
"LPCAT1",1.30555157597792e-265,1.15769873453363,0.267,0.146,3.80006897219894e-261
"MAML2",1.511818737859e-265,0.378530742247749,0.97,0.933,4.40045080028618e-261
"PAPOLG",2.06701344606996e-265,1.527102291093,0.403,0.291,6.01645603747583e-261
"PLCL1",8.75862064780916e-265,-0.638204024974574,0.326,0.48,2.54937171195781e-260
"AF127577.4",1.01173805010798e-264,1.57043265566442,0.189,0.084,2.94486594244929e-260
"PDE5A",1.09827595167135e-264,-1.47579645832166,0.079,0.185,3.19675181252978e-260
"OGA",4.21535917509728e-264,0.576944837039366,0.586,0.456,1.22696459509557e-259
"HNRNPDL",1.12163850286434e-261,0.505363364145624,0.563,0.429,3.26475319028724e-257
"MECP2",2.15749658249047e-261,0.912771793143114,0.45,0.323,6.279825302655e-257
"AC008957.1",2.56295312905873e-261,-0.929570655467052,0.201,0.337,7.45998767275124e-257
"SCLT1",1.65072383173561e-260,-0.641905932433464,0.352,0.506,4.80476185703283e-256
"SGMS1",3.16794930796177e-260,0.502444005117175,0.735,0.628,9.22095005068431e-256
"AL159163.1",4.41765866895728e-260,0.810010953084818,0.418,0.284,1.28584790877339e-255
"VASH1",5.72387368577782e-260,-0.679491611542311,0.419,0.551,1.66604791371935e-255
"SESN3",1.97607330417962e-259,2.26720589906594,0.472,0.382,5.75175656647562e-255
"OAS2",2.32458547925573e-259,-2.48808728924052,0.02,0.092,6.76617095446966e-255
"SLC7A7",4.75950683900758e-259,-0.917375532977679,0.223,0.361,1.38534965562994e-254
"ST5",5.6702488236221e-258,-0.778857452370289,0.271,0.415,1.65043932509168e-253
"CPAMD8",5.71042995151879e-258,1.81202886573452,0.123,0.039,1.66213484598857e-253
"UST",2.76081401408388e-257,0.855670566116553,0.53,0.422,8.03590135079395e-253
"SGK1",1.19246553284447e-256,-0.726455612736361,0.487,0.603,3.47090942645039e-252
"TRIM66",1.1984908462388e-256,-1.0661882065605,0.138,0.262,3.48844730614727e-252
"ARHGAP25",2.13828794517457e-256,-0.476214182210538,0.585,0.727,6.22391472201961e-252
"FER",6.62754044369008e-256,0.52145877724734,0.838,0.78,1.92907819694487e-251
"HERC4",1.69881565499929e-255,0.904417633711858,0.791,0.718,4.94474272700643e-251
"DYRK1A",4.43939924262733e-255,0.43803579252109,0.829,0.737,1.29217593755154e-250
"RBM47",9.52459961398804e-255,0.425909198784538,0.888,0.836,2.7723252096435e-250
"FGL2",1.15610719670832e-254,-0.925247668638683,0.188,0.321,3.36508121745891e-250
"CPM",3.7570616207242e-254,0.723190389717406,0.584,0.464,1.09356792594419e-249
"STK17A",4.1077297542079e-254,-0.860124976249164,0.224,0.361,1.19563689955729e-249
"CFLAR",3.57125840895217e-253,0.545221787785194,0.724,0.625,1.03948618509371e-248
"ERC2",5.34641837024471e-253,-0.968486566446485,0.175,0.305,1.55618199502713e-248
"MAFG",6.50922960607807e-253,1.04154735469976,0.266,0.147,1.89464146144114e-248
"CC2D2B",4.92848575629371e-252,-1.11020179102593,0.143,0.265,1.43453434908441e-247
"SMAP2",1.07829883315678e-251,0.542810801595337,0.881,0.823,3.13860441366943e-247
"SAP30L-AS1",7.51649105401362e-251,-1.10616145529663,0.13,0.25,2.18782505109174e-246
"CTNNA3",3.28477902124421e-249,-1.11642834905744,0.177,0.302,9.56100629713551e-245
"TMLHE-AS1",6.19230537843686e-249,-1.26819326157775,0.136,0.252,1.80239432650162e-244
"ALOX5AP",2.52132693465222e-248,-1.0391822880294,0.151,0.274,7.33882630869221e-244
"BTN3A2",6.25521933129114e-248,-1.48992684818131,0.067,0.165,1.82070669075891e-243
"UGCG",7.85850103538071e-248,0.691372114288381,0.656,0.553,2.28737389636826e-243
"SLC12A7",4.08830450322035e-247,1.07558838055737,0.265,0.147,1.18998279175235e-242
"ANKMY1",4.24301611439914e-247,-0.918829063053194,0.214,0.347,1.23501470041816e-242
"GPCPD1",1.41418627257023e-246,-0.605873248147794,0.469,0.596,4.11627198357016e-242
"RPL13",1.8252748153699e-246,0.673712035752309,0.592,0.48,5.31282740509716e-242
"SMIM35",2.18125977939429e-246,-1.21308856209489,0.084,0.189,6.34899283988297e-242
"ZDHHC21",2.50771213893332e-246,-0.614207468071735,0.402,0.542,7.29919772279321e-242
"SOD2",2.72727436236367e-246,3.04118149488036,0.074,0.013,7.93827748653194e-242
"GNLY",1.28867603080936e-245,-2.7065181820719,0.031,0.108,3.7509493228768e-241
"PTPN14",2.33055472787987e-245,-1.0403555487266,0.121,0.237,6.78354564643994e-241
"PTCHD4",4.91478225204409e-245,-0.916590749206364,0.165,0.29,1.43054567010247e-240
"GYPC",4.48501542301505e-244,0.923407538071299,0.327,0.205,1.30545343917699e-239
"ERICH1",8.40719698395675e-244,-0.706410053221649,0.391,0.528,2.44708282612029e-239
"CIITA",5.74167237979531e-243,-0.466709935297566,0.577,0.692,1.67122857958702e-238
"SCARB2",7.32056643420965e-242,0.94161114517582,0.516,0.408,2.1307972720054e-237
"ARHGEF3",8.11366367520275e-242,-1.45452636886671,0.076,0.176,2.36164408594126e-237
"ADAMTS19",1.09802410962793e-241,-2.40984111085689,0.03,0.106,3.19601877589401e-237
"GATM",2.64360591386657e-241,1.76532912830255,0.312,0.201,7.69474373349144e-237
"POU2F2",2.66673706535243e-240,-0.43989593437352,0.533,0.688,7.76207157612133e-236
"BACH1",3.21309102193876e-240,-0.409378644777658,0.658,0.779,9.35234403755715e-236
"SLC35F2",4.89921647201053e-240,-1.68435976117806,0.049,0.137,1.4260149385081e-235
"MYO1F",1.18907763009851e-237,-0.589325151341166,0.648,0.738,3.46104825792774e-233
"VEGFA",4.26699168123926e-237,1.49936208829851,0.154,0.063,1.24199326865831e-232
"ACPP",5.95287400408876e-237,-1.41957462438966,0.072,0.168,1.73270303637012e-232
"PDE4D",1.37349046734885e-236,-0.943726108186539,0.217,0.339,3.99781870331231e-232
"AC069549.1",2.19690131456021e-236,-1.23438225280382,0.085,0.187,6.39452065629041e-232
"HERC5",9.85232580489228e-236,-1.56846878138799,0.069,0.164,2.86771647203e-231
"PROCR",3.06257071221408e-235,-1.23395703872784,0.107,0.215,8.91422457204151e-231
"BTG2",5.4145596699898e-235,-1.31025448667847,0.236,0.352,1.57601588314393e-230
"YTHDC1",6.07209865148682e-235,0.743422216600874,0.448,0.327,1.76740575448827e-230
"CYP39A1",1.38164697052417e-234,3.2616896956779,0.063,0.008,4.02155983710471e-230
"SLC35G2",2.72076745415832e-234,-1.02345256518275,0.133,0.25,7.91933782881862e-230
"ETV5",3.63449542893669e-234,-0.515510495313115,0.375,0.528,1.0578925845006e-229
"SPTLC2",4.15738000246425e-234,-0.431194124319882,0.635,0.746,1.21008859731727e-229
"CLEC1A",9.26485102193424e-234,1.42463066026612,0.16,0.068,2.6967201869544e-229
"RNF144B",1.42386269628158e-233,1.0596349591034,0.545,0.461,4.1444371500668e-229
"ALPK1",3.1543249636128e-232,-0.495497305797754,0.603,0.71,9.18129367158777e-228
"MIB1",4.06301188580922e-232,0.752083660716519,0.561,0.457,1.18262086960249e-227
"OR3A2",5.26983986853964e-232,-1.95713187300181,0.041,0.121,1.53389229053583e-227
"IFIT1",1.81624427708818e-231,-3.48828420519111,0.009,0.064,5.28654221732056e-227
"KCNMB2-AS1",1.86478416193984e-230,-0.84174680241923,0.175,0.298,5.42782726015829e-226
"IDH1",3.19640320693525e-230,1.04979230839007,0.3,0.183,9.30377081442642e-226
"SLC1A3",7.78236657457912e-230,0.307978799212663,0.977,0.953,2.26521343886274e-225
"B4GALT1",9.86172172654546e-230,0.564293653657495,0.581,0.462,2.87045134294559e-225
"ST3GAL1",2.24351714848447e-229,0.64124051439085,0.537,0.417,6.53020536409374e-225
"AC011257.1",3.08154547386678e-229,-3.26324475590002,0.008,0.063,8.96945441078404e-225
"ATP2C1",5.52989624159905e-229,1.19747094317142,0.788,0.748,1.60958689904224e-224
"FILIP1L",7.79273012868658e-229,-1.03818076185132,0.149,0.266,2.2682299585568e-224
"CCT5",4.98036979437146e-228,1.27192008585458,0.211,0.109,1.4496362360477e-223
"DEK",8.92938468528134e-228,0.75617709985414,0.433,0.313,2.59907600034484e-223
"RNF130",8.99501959064496e-228,0.316566210673766,0.91,0.841,2.61818035224903e-223
"KIAA1324L",2.94112530649271e-226,-1.96915541936494,0.029,0.102,8.56073342960833e-222
"MORF4L1",2.95226989624214e-226,0.598399877744582,0.49,0.366,8.59317198699198e-222
"RAB11A",5.5056956051291e-225,-0.766950589780831,0.431,0.544,1.60254281978493e-220
"AL390729.1",1.80549817996001e-224,-1.04833975052827,0.142,0.259,5.25526355240959e-220
"NCKAP5",5.394691353154e-224,0.546292647128665,0.677,0.577,1.57023281216253e-219
"IFI6",2.10992979488527e-223,-2.47474291971809,0.019,0.083,6.14137265397257e-219
"WDR26",4.22659366725008e-223,0.555099071235633,0.569,0.45,1.23023461872648e-218
"NEK10",5.12232313260974e-223,1.28318461607167,0.25,0.143,1.49095459420872e-218
"ERCC6",5.7825471559301e-223,-0.848970969539427,0.205,0.33,1.68312600067657e-218
"CCDC7",2.58830862797246e-222,-0.721756921970338,0.268,0.401,7.53378992343944e-218
"EMB",2.15200181674406e-221,-1.07968995656786,0.114,0.221,6.26383168799694e-217
"ADAMTS17",3.39227152344664e-221,1.38086937278657,0.233,0.128,9.87388472329615e-217
"ZBTB16",4.47220761034298e-220,0.859114353006873,0.505,0.393,1.30172546914253e-215
"DOCK4-AS1",5.32800933353029e-220,-1.51038904793155,0.064,0.152,1.55082367671066e-215
"ZMIZ1",6.06640215428867e-220,0.57556368094449,0.552,0.431,1.7657476750488e-215
"TUT7",2.29179456209701e-219,0.680812007801872,0.561,0.447,6.67072643189577e-215
"PSME4",8.31723020713e-219,0.599666133889396,0.641,0.535,2.42089619638933e-214
"FAM129A",1.04159129778627e-217,-0.693615442201367,0.285,0.419,3.0317597904665e-213
"GNA15",1.56124363885114e-217,1.14172901133456,0.224,0.121,4.54431185960401e-213
"REL",2.00366920206751e-217,0.569392946508359,0.689,0.607,5.83207994645791e-213
"GPAT3",1.44113108061051e-216,-2.04808898600409,0.026,0.094,4.19470023633302e-212
"TUBA1B",2.23441693753561e-216,0.778601445637292,0.379,0.261,6.50371738008489e-212
"AC025040.1",2.47458069819422e-216,-1.86666430402679,0.033,0.105,7.20276203823391e-212
"AC005165.1",2.48886379186849e-216,-1.02506175866317,0.104,0.209,7.24433583899161e-212
"TSC22D3",3.84277405510164e-216,1.3056796355978,0.242,0.139,1.11851624421843e-211
"MORC3",5.12318566078564e-215,0.636087198598893,0.571,0.467,1.49120565028488e-210
"MCTP1",3.29003936066698e-214,1.62200027835153,0.206,0.109,9.57631756709337e-210
"PDE8A",3.59935499367953e-214,0.737979081587014,0.712,0.667,1.0476642580103e-209
"STAB1",1.53052321983304e-213,0.520645392840577,0.401,0.269,4.45489393596802e-209
"L3MBTL4",1.93886072376472e-213,-0.425229260369398,0.645,0.746,5.64344190866198e-209
"AZIN1",2.39707154436142e-213,0.948024146659149,0.322,0.209,6.97715614417278e-209
"UBE2D2",5.80220763939861e-213,-0.664702331611666,0.466,0.585,1.68884857759975e-208
"AC133919.2",9.37451465605227e-213,-1.23398793379513,0.124,0.226,2.72863998093713e-208
"SUGT1",1.55712093115865e-212,1.14412850410863,0.281,0.176,4.53231189432348e-208
"LRRK1",1.56063562120529e-212,-0.371421023816391,0.698,0.796,4.54254210264223e-208
"TF",3.47774823644142e-212,-1.74474497712001,0.061,0.146,1.012268179181e-207
"AC087564.1",5.66922640418839e-212,-0.513453021253945,0.299,0.44,1.65014172946712e-207
"AC090115.1",2.18615048625562e-211,-1.8665835304286,0.033,0.104,6.36322822034424e-207
"KMT2E",5.59335840556776e-211,0.370107674703208,0.806,0.727,1.62805883110861e-206
"AFF1",1.1907476731908e-210,0.402216114959852,0.84,0.764,3.46590925235646e-206
"LAMA2",1.48349261840163e-210,-2.28753645061842,0.037,0.108,4.31800196438161e-206
"MAT2A",2.77043223333017e-210,0.706406222130951,0.367,0.25,8.06389710155414e-206
"AC079209.2",3.00093488236755e-210,-2.1791037315229,0.022,0.086,8.73482116210722e-206
"PARVG",5.12827762532004e-210,0.744670107917301,0.495,0.392,1.4926877684019e-205
"CTNNB1",7.43379432368239e-210,0.544976601968054,0.618,0.516,2.16375451379423e-205
"IKZF2",1.11425182737349e-209,-0.867750961908576,0.198,0.318,3.24325279393601e-205
"CLTC",6.12070794025996e-209,0.502923746773088,0.66,0.567,1.78155446017147e-204
"APP",2.50566916708623e-208,1.75769022128816,0.403,0.309,7.2932512446379e-204
"MKNK1",3.22576441699504e-208,0.494257106519952,0.653,0.566,9.38923248854745e-204
"NBPF14",3.30060722820717e-208,1.03151593826299,0.243,0.139,9.60707745914261e-204
"PAPOLA",5.68879862001517e-208,0.534833360514282,0.582,0.474,1.65583861432781e-203
"CYFIP1",7.64988913789786e-208,-0.290913154405475,0.847,0.899,2.22665323136793e-203
"AKR1B1",8.3667496462973e-208,0.923065626701951,0.273,0.165,2.43530981954776e-203
"CR381653.1",1.18420933321181e-207,-1.099091670064,0.101,0.202,3.4468781061796e-203
"ALG13-AS1",1.48067156483477e-207,-1.91778566850542,0.03,0.098,4.30979072376457e-203
"AC012358.3",2.91923181791188e-207,-1.18127227367108,0.094,0.191,8.49700805239612e-203
"PDK3",3.27297575328474e-207,0.75915671592763,0.457,0.341,9.52665052508588e-203
"TTN",3.6397206126985e-207,-1.79829442611823,0.034,0.105,1.05941347873815e-202
"JUND",1.28563208877477e-206,0.886355624095606,0.283,0.173,3.74208932079671e-202
"TRIM26",1.84053969112175e-206,1.382212061975,0.229,0.131,5.35725887894808e-202
"AGAP3",5.00254834122653e-206,0.907073546624227,0.267,0.158,1.45609174568081e-201
"HSPA8",1.82148977575154e-205,1.40635172233345,0.222,0.125,5.30181029028001e-201
"KANSL1",2.94923787858324e-205,-0.287216561353921,0.851,0.874,8.58434669319224e-201
"LINC02432",4.31989568399384e-205,-1.44205598197077,0.048,0.126,1.25739203674009e-200
"ENTPD1",6.45223042009568e-205,-0.331553443110109,0.686,0.795,1.87805070837725e-200
"CHD2",6.51704427202214e-205,0.520079348297265,0.61,0.5,1.89691607625748e-200
"AC022973.3",9.70519373426111e-205,-1.53846777331938,0.056,0.137,2.82489074023138e-200
"DNTTIP2",5.55914804385189e-204,1.95272480568721,0.091,0.026,1.61810122112397e-199
"DNAAF4",7.81078082018652e-204,-1.56066630784776,0.056,0.138,2.27348397333169e-199
"OTULINL",9.20514372662609e-204,-0.537704840480574,0.433,0.557,2.67934118450906e-199
"TENT4B",1.65409617069613e-203,1.29419047245229,0.407,0.309,4.81457772404521e-199
"AC133065.1",4.22552899902445e-203,-1.77551003066432,0.034,0.105,1.22992472574605e-198
"SLFN5",1.67334436836615e-202,-1.81819651412016,0.031,0.099,4.87060345300334e-198
"STK39",4.08739307576702e-202,-2.00160275675195,0.029,0.096,1.18971750256351e-197
"DAB2IP",4.69384035308637e-202,-1.24810465514675,0.068,0.156,1.36623611157285e-197
"YPEL3",5.59755789333611e-202,0.871254075487744,0.236,0.135,1.62928117601334e-197
"PPP1CB",1.34549894424345e-201,0.688721922862573,0.459,0.344,3.9163437770094e-197
"FAM13A",2.07086405939941e-201,0.579605351141011,0.751,0.676,6.02766401769386e-197
"IQSEC2",2.16690610692101e-201,-0.849764488523031,0.146,0.258,6.307213605415e-197
"NAA50",2.94961703721205e-201,0.929188143650363,0.337,0.227,8.5854503102131e-197
"ARG2",4.2650906773952e-201,1.5491844631417,0.127,0.05,1.24143994346942e-196
"ACTN1",9.45588215702121e-201,1.56520377941736,0.123,0.047,2.75232361944416e-196
"VWC2",1.15184828453878e-200,-2.80653209989735,0.016,0.072,3.35268480180701e-196
"BCL2A1",1.31349427095937e-200,-2.36253848155916,0.029,0.094,3.82318777448143e-196
"PLCXD3",1.72373434887132e-200,-1.92629160718395,0.03,0.097,5.01727356925976e-196
"PGS1",3.63161656529163e-200,0.76371411079772,0.351,0.238,1.05705463365943e-195
"KIF16B",3.34705884133681e-199,0.580158953524635,0.625,0.545,9.74228416947904e-195
"SOCS6",3.93626587158674e-199,-0.418223533025533,0.515,0.638,1.14572890724275e-194
"HECTD2",4.01526865061348e-199,0.577157958534693,0.48,0.36,1.16872424613407e-194
"MAP2K6",6.48779084949199e-199,-1.009228953311,0.098,0.196,1.88840128256163e-194
"PGK1",7.02571636136697e-199,0.517406325155406,0.534,0.415,2.04497526130308e-194
"MB21D2",9.11758532379082e-199,1.05401472754258,0.305,0.197,2.6538555601958e-194
"SLC2A9",9.21365659737171e-199,-0.574759280786388,0.325,0.458,2.68181902579698e-194
"INKA2",1.68961088504142e-198,-1.13461343668176,0.132,0.234,4.91795040309006e-194
"ZNF706",4.29661683692586e-198,0.816516128492541,0.369,0.26,1.25061626272401e-193
"CYP26C1",9.62185794657966e-198,-2.95033836258882,0.008,0.057,2.80063419251094e-193
"PRKD2",1.74963808419841e-197,1.14793758110867,0.206,0.111,5.09267157167631e-193
"LINC00624",3.03541752380115e-197,-1.36274076429483,0.072,0.158,8.835189786528e-193
"CCDC93",4.41715588557168e-197,0.728754292963405,0.402,0.289,1.28570156361335e-192
"ANK2",9.40121783703871e-197,-0.461096874512139,0.265,0.406,2.73641247582686e-192
"B3GNT5",1.22383977047998e-196,0.626423114960572,0.598,0.498,3.56223041993607e-192
"CCNG2",3.57910895154408e-196,1.18082224645954,0.256,0.155,1.04177124252594e-191
"EDA",5.41134472022326e-196,0.673467683924157,0.393,0.27,1.57508010771539e-191
"ELF1",7.31807974566487e-196,0.394110993328743,0.786,0.694,2.13007347157067e-191
"PHF20",1.63400784073992e-195,0.459522648476924,0.654,0.557,4.75610662204169e-191
"ATF6",2.00380126647365e-195,0.397046473760512,0.804,0.723,5.83246434632486e-191
"PTGS1",2.37590345657944e-195,-0.736092790628669,0.212,0.335,6.91554219106576e-191
"PRKCA-AS1",5.089586200396e-195,-1.63602637065322,0.066,0.148,1.48142585534926e-190
"LSMEM1",7.02368033689993e-195,2.50719540541817,0.078,0.02,2.04438263566146e-190
"SLC2A5",7.66257798051668e-195,-0.589646188864754,0.546,0.666,2.23034657278899e-190
"KATNAL2",8.40549921140552e-195,1.24029269402814,0.223,0.127,2.4465886554638e-190
"HDGFL3",1.17278445555565e-194,-0.946470213736331,0.139,0.245,3.41362371478584e-190
"PIK3CD",1.39373397060002e-194,-0.594709728370367,0.415,0.54,4.05674146822549e-190
"ALOX15B",2.59741915433344e-194,1.5961658147067,0.167,0.083,7.56030793251835e-190
"R3HDM2",5.05993979924707e-194,-0.566621357075264,0.436,0.556,1.47279667736684e-189
"ZBTB1",1.27319342858995e-193,0.684348090918294,0.478,0.372,3.70588411259678e-189
"AP000919.2",2.45717404286656e-193,-1.30410289942925,0.071,0.157,7.1520964865717e-189
"FNIP2",7.96150779290924e-193,0.587299587734749,0.716,0.628,2.31735607328209e-188
"CCDC194",1.51761624315449e-192,2.66153186435911,0.062,0.012,4.41732559894977e-188
"FTCDNL1",3.18734674790174e-192,-0.798188520389415,0.17,0.284,9.27741017911759e-188
"ARHGAP26-AS1",1.67512644350033e-191,-1.63725153357567,0.053,0.129,4.87579053909641e-187
"ITGA6",2.01268271336551e-191,-0.827461147768637,0.174,0.286,5.85831557379298e-187
"WDR70",2.52038019062409e-191,-0.404137225463893,0.696,0.763,7.33607062084953e-187
"VAPA",2.99825474661982e-191,0.542880587416258,0.523,0.411,8.7270200909863e-187
"FXYD5",5.4686716839661e-191,1.07109760432871,0.211,0.117,1.59176626705201e-186
"RPA3",9.89653507711751e-191,-1.43825719756204,0.062,0.142,2.88058446489659e-186
"XIST",2.51543985149791e-190,0.403858144683956,0.615,0.457,7.32169077575496e-186
"VKORC1L1",8.2358915916547e-190,-0.765507876315245,0.212,0.329,2.39722096558293e-185
"PTPRB",1.21676317213284e-189,-1.77185066368445,0.044,0.115,3.54163256512706e-185
"DUSP2",2.57737193685592e-189,3.79533981065481,0.045,0.004,7.50195649660651e-185
"DIP2A",2.73670473265086e-189,0.431069958034041,0.687,0.586,7.96572646532685e-185
"CREBRF",5.6538105710833e-189,0.594269547491637,0.517,0.412,1.64565464292522e-184
"HIF1A",1.041378553939e-188,0.500521615589006,0.805,0.728,3.03114055695024e-184
"GPRIN3",1.17064418987834e-188,0.524012282405815,0.663,0.582,3.40739404347889e-184
"TRPM7",3.77973499561718e-188,0.478005331385895,0.636,0.54,1.10016746517429e-183
"DGKE",5.10373467172178e-188,1.20431478197215,0.186,0.097,1.48554405089806e-183
"UBXN2B",1.06301947277259e-187,0.859593448410929,0.46,0.371,3.09413077939918e-183
"BRWD3",2.17283087841059e-187,1.01248206689002,0.482,0.384,6.32445883778971e-183
"PCBP1",3.40240858314368e-187,0.912469234381292,0.232,0.133,9.90339066295631e-183
"AC079793.1",4.5918368079547e-187,-1.84076910791149,0.03,0.094,1.33654593969138e-182
"SLC2A13",5.26509448854708e-187,0.50174645934748,0.627,0.522,1.5325110527814e-182
"AL158832.1",1.35076688072108e-186,-1.51925435070508,0.05,0.124,3.93167715971486e-182
"FKBP5",1.54057239170286e-186,0.545359656658476,0.892,0.86,4.4841440605295e-182
"IFNLR1",4.46561035925049e-186,-1.24386841720182,0.083,0.171,1.29980520726704e-181
"TCHP",7.40825973814059e-186,-0.889120885509092,0.195,0.305,2.15632216198058e-181
"RGPD2",2.65867809395335e-185,3.4087865421229,0.048,0.006,7.73861432807003e-181
"P2RY6",6.09189635584044e-185,-1.25965777315587,0.071,0.154,1.77316827229448e-180
"PLA2G4A",8.32883848515736e-185,-0.431455221969022,0.517,0.636,2.42427501787475e-180
"SLC4A8",1.02380096822673e-184,-0.939156645621435,0.146,0.249,2.97997747821755e-180
"AC084871.2",1.10604084605668e-184,-1.37514721369049,0.092,0.18,3.21935309061718e-180
"IL15",1.52946024628377e-184,-0.70698678227737,0.152,0.262,4.45179993885816e-180
"BACE2",2.50838023097281e-184,2.83231247636485,0.123,0.052,7.30114233829256e-180
"SP110",7.91060931425956e-184,-0.637879045208621,0.353,0.473,2.30254105310153e-179
"ALCAM",1.08713915280265e-183,-0.455046313577567,0.504,0.624,3.16433593206268e-179
"SEMA4D",1.60941102464077e-183,-0.576487065903955,0.386,0.506,4.68451266942188e-179
"RUBCNL",2.07303114684779e-183,0.522881456353102,0.639,0.559,6.03397175912986e-179
"ABHD12",4.12144522728873e-183,-0.534560858963355,0.471,0.585,1.19962906230693e-178
"EPHB2",4.14012405633217e-182,-0.668937106938086,0.261,0.382,1.20506590907661e-177
"C17orf67",4.19359551568316e-182,1.06879996346777,0.23,0.136,1.2206298467499e-177
"KDM6B",8.06965041826689e-182,1.46945936604564,0.102,0.037,2.34883314724494e-177
"LMBR1L",4.17333618244359e-181,0.778524637772476,0.305,0.201,1.21473296262385e-176
"MIR181A2HG",9.9470817012842e-181,-1.27791630177305,0.063,0.143,2.89529707079279e-176
"TSPYL2",1.16581017450446e-180,1.68576981219549,0.066,0.015,3.39332367493013e-176
"MIR29B2CHG",1.40646797982936e-180,0.448222560610498,0.697,0.597,4.09380634888932e-176
"MS4A14",4.28119278819714e-180,1.14471112258996,0.218,0.125,1.24612678486054e-175
"PRKCH",8.41869239910766e-180,0.750448426995884,0.64,0.568,2.45042879660827e-175
"METTL21A",1.15859252680098e-179,1.0056812625915,0.348,0.253,3.37231526775963e-175
"AL161725.1",1.4818288479572e-179,-1.33653550227634,0.061,0.138,4.31315922774903e-175
"C1QB",1.61230680536166e-179,-0.709314336611823,0.528,0.611,4.69294141836619e-175
"HIST2H2BE",2.99810755225637e-179,-1.04485522748209,0.116,0.211,8.7265916523526e-175
"ATP6V0B",1.5497661301587e-178,0.726118334611519,0.289,0.185,4.51090427505293e-174
"FBXO34",7.8274794300507e-178,0.585805122472205,0.436,0.318,2.27834443770486e-173
